alpha_3,ADM0_PCODE,ADM0_REF,ADM1_PCODE,ADM1_REF,ADM2_PCODE,ADM2_REF,ADM3_PCODE,ADM3_REF,ADM_LEVEL,ADM_PCODE,ADM_REF,Season,CHIRPS_mean,CHIRPS_min,CHIRPS_max
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,ET130107,Amir Nur,3,ET130107,Amir Nur,octdec,14.67665,14.67665,14.67665
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,ET130108,Aboker,3,ET130108,Aboker,octdec,15.02617,15.02617,15.02617
ETH,ET,Ethiopia,ET13,Harari,ET1301,Harari,ET130109,Abadir,3,ET130109,Abadir,octdec,,,
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140101,Akaki Kality,3,ET140101,Akaki Kality,octdec,-8.13465,-14.59932,-4.61793
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140102,Nifas Silk Lafto,3,ET140102,Nifas Silk Lafto,octdec,-18.60474,-20.82863,-16.38086
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140103,Kolfe Keraniyo,3,ET140103,Kolfe Keraniyo,octdec,-4.7356,-5.76067,-3.71053
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140104,Bole,3,ET140104,Bole,octdec,-19.64642,-24.40631,-14.88654
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140105,Lideta,3,ET140105,Lideta,octdec,,,
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140106,Kirkos,3,ET140106,Kirkos,octdec,,,
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140107,Yeka,3,ET140107,Yeka,octdec,-12.69239,-21.69674,-5.78231
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140108,Addis Ketema,3,ET140108,Addis Ketema,octdec,-21.75979,-21.75979,-21.75979
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140109,Arada,3,ET140109,Arada,octdec,,,
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140110,Gulele,3,ET140110,Gulele,octdec,-6.95346,-6.95346,-6.95346
ETH,ET,Ethiopia,ET14,Addis Ababa,ET1401,Region 14,ET140111,Lemi Kura,3,ET140111,Lemi Kura,octdec,-4.82979,-5.40354,-4.34757
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150103,Sabian,3,ET150103,Sabian,octdec,-2.20913,-2.20913,-2.20913
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150104,Malka Jabti /M.Jebdu),3,ET150104,Malka Jabti /M.Jebdu),octdec,-2.61736,-2.61736,-2.61736
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150105,Legehare,3,ET150105,Legehare,octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150109,Addis Ketema (DD),3,ET150109,Addis Ketema (DD),octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150110,Gende Kore,3,ET150110,Gende Kore,octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150111,Dechatu,3,ET150111,Dechatu,octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150112,Hafat Issa,3,ET150112,Hafat Issa,octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150113,Kazira,3,ET150113,Kazira,octdec,,,
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1501,Dire Dawa urban,ET150114,Police Maret,3,ET150114,Police Maret,octdec,-3.79695,-3.79695,-3.79695
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,ET150201,Aseliso,3,ET150201,Aseliso,octdec,-0.31102,-0.73892,0.11689
ETH,ET,Ethiopia,ET15,Dire Dawa,ET1502,Dire Dawa rural,ET150206,Jeldessa,3,ET150206,Jeldessa,octdec,-9.65101,-13.24469,-1.39085
